anio;jurisdiccion;empresa
06/2016;MUNICIPAL;"RUTA BUS S.A."
06/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
06/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T."
06/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
06/2016;MUNICIPAL;"TIGRE S.A."
06/2016;MUNICIPAL;"TIGRE S.A. LINEA 723"
06/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL"
06/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
06/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
06/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
06/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L."
06/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A."
06/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
06/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO"
06/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L."
06/2016;MUNICIPAL;"UNION PLATENSE S.R.L"
06/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS"
06/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A."
06/2016;MUNICIPAL;"VILLA NUEVA S.A."
06/2016;MUNICIPAL;"YITOS S.A."
05/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A."
05/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR"
05/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L"
05/2016;MUNICIPAL;"C.A. ECOTRANS S.A."
05/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A."
05/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
05/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L."
05/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L."
05/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD"
05/2016;MUNICIPAL;"EL URBANO S.R.L"
05/2016;MUNICIPAL;"EMPALME LOBOS S.R.L."
05/2016;MUNICIPAL;"EMPRESA 501 S.A."
05/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L."
05/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL"
05/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L."
05/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T."
05/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L"
05/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA"
05/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A"
05/2016;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I."
05/2016;MUNICIPAL;"GENERAL PACHECO S.R.L."
05/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C."
05/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
05/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I."
05/2016;MUNICIPAL;"LA CABAÑA S.A."
05/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A."
05/2016;MUNICIPAL;"LA PAZ AMADOR"
05/2016;MUNICIPAL;"LA PERLITA S.A."
05/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL"
05/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE"
05/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
05/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L."
05/2016;MUNICIPAL;"LINEA 216 S.A. DE T."
05/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C."
05/2016;MUNICIPAL;"LINEA SESENTA S.A."
05/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A."
05/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A."
05/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
05/2016;MUNICIPAL;"MICROEXPRES S.A"
05/2016;MUNICIPAL;"MONTE GRANDE S.A."
05/2016;MUNICIPAL;"MONTERREY S.R.L."
05/2016;MUNICIPAL;"NUEVO IDEAL S.A."
05/2016;MUNICIPAL;"PILAR BUS S.A."
05/2016;MUNICIPAL;"PRIMERA JUNTA S.A."
05/2016;MUNICIPAL;"RUTA BUS S.A."
05/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
05/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T."
05/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
05/2016;MUNICIPAL;"TIGRE S.A."
05/2016;MUNICIPAL;"TIGRE S.A. LINEA 723"
05/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL"
05/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
05/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
05/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
05/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L."
05/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A."
05/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
05/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO"
05/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L."
05/2016;MUNICIPAL;"UNION PLATENSE S.R.L"
05/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS"
05/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A."
05/2016;MUNICIPAL;"VILLA NUEVA S.A."
05/2016;MUNICIPAL;"YITOS S.A."
04/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A."
04/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR"
04/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L"
04/2016;MUNICIPAL;"C.A. ECOTRANS S.A."
04/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A."
04/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
04/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L."
04/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L."
04/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD"
04/2016;MUNICIPAL;"EL URBANO S.R.L"
04/2016;MUNICIPAL;"EMPALME LOBOS S.R.L."
04/2016;MUNICIPAL;"EMPRESA 501 S.A."
04/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L."
04/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL"
04/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L."
04/2016;MUNICIPAL;"EMPRESA LINEA 7 S.A.T."
04/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T."
04/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L"
04/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA"
04/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A"
04/2016;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I."
04/2016;MUNICIPAL;"GENERAL PACHECO S.R.L."
04/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C."
04/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
04/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I."
04/2016;MUNICIPAL;"LA CABAÑA S.A."
04/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A."
04/2016;MUNICIPAL;"LA PAZ AMADOR"
04/2016;MUNICIPAL;"LA PERLITA S.A."
04/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL"
04/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE"
04/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
04/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L."
04/2016;MUNICIPAL;"LINEA 216 S.A. DE T."
04/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C."
04/2016;MUNICIPAL;"LINEA SESENTA S.A."
04/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A."
04/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A."
04/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
04/2016;MUNICIPAL;"MICROEXPRES S.A"
04/2016;MUNICIPAL;"MONTE GRANDE S.A."
04/2016;MUNICIPAL;"MONTERREY S.R.L."
04/2016;MUNICIPAL;"NUEVO IDEAL S.A."
04/2016;MUNICIPAL;"PILAR BUS S.A."
04/2016;MUNICIPAL;"PRIMERA JUNTA S.A."
04/2016;MUNICIPAL;"RUTA BUS S.A."
04/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
04/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T."
04/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
04/2016;MUNICIPAL;"TIGRE S.A."
04/2016;MUNICIPAL;"TIGRE S.A. LINEA 723"
04/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL"
04/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
04/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
04/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
04/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L."
04/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A."
04/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
04/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO"
04/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L."
04/2016;MUNICIPAL;"UNION PLATENSE S.R.L"
04/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS"
04/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A."
04/2016;MUNICIPAL;"VILLA NUEVA S.A."
04/2016;MUNICIPAL;"YITOS S.A."
03/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A."
03/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR"
03/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L"
03/2016;MUNICIPAL;"C.A. ECOTRANS S.A."
03/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A."
03/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
03/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L."
03/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L."
03/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD"
03/2016;MUNICIPAL;"EL URBANO S.R.L"
03/2016;MUNICIPAL;"EMPALME LOBOS S.R.L."
03/2016;MUNICIPAL;"EMPRESA 501 S.A."
03/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L."
03/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL"
03/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L."
03/2016;MUNICIPAL;"EMPRESA LINEA 7 S.A.T."
03/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T."
03/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L"
03/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA"
03/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A"
03/2016;MUNICIPAL;"GENERAL PACHECO S.R.L."
03/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C."
03/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
03/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I."
03/2016;MUNICIPAL;"LA CABAÑA S.A."
03/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A."
03/2016;MUNICIPAL;"LA PAZ AMADOR"
03/2016;MUNICIPAL;"LA PERLITA S.A."
03/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL"
03/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE"
03/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
03/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L."
03/2016;MUNICIPAL;"LINEA 216 S.A. DE T."
03/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C."
03/2016;MUNICIPAL;"LINEA SESENTA S.A."
03/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A."
03/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A."
03/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
03/2016;MUNICIPAL;"MICROEXPRES S.A"
03/2016;MUNICIPAL;"MONTE GRANDE S.A."
03/2016;MUNICIPAL;"MONTERREY S.R.L."
03/2016;MUNICIPAL;"NUEVO IDEAL S.A."
03/2016;MUNICIPAL;"PILAR BUS S.A."
03/2016;MUNICIPAL;"PRIMERA JUNTA S.A."
03/2016;MUNICIPAL;"RUTA BUS S.A."
03/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
03/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T."
03/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
03/2016;MUNICIPAL;"TIGRE S.A."
03/2016;MUNICIPAL;"TIGRE S.A. LINEA 723"
03/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL"
03/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
03/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
03/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
03/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L."
03/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A."
03/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
03/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO"
03/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L."
03/2016;MUNICIPAL;"UNION PLATENSE S.R.L"
03/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS"
03/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A."
03/2016;MUNICIPAL;"VILLA NUEVA S.A."
03/2016;MUNICIPAL;"YITOS S.A."
02/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A."
02/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR"
02/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L"
02/2016;MUNICIPAL;"C.A. ECOTRANS S.A."
02/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A."
02/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
02/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L."
02/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L."
02/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD"
02/2016;MUNICIPAL;"EL URBANO S.R.L"
02/2016;MUNICIPAL;"EMPALME LOBOS S.R.L."
02/2016;MUNICIPAL;"EMPRESA 501 S.A."
02/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L."
02/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL"
02/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L."
02/2016;MUNICIPAL;"EMPRESA LINEA 7 S.A.T."
02/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T."
02/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L"
02/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA"
02/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A"
02/2016;MUNICIPAL;"GENERAL PACHECO S.R.L."
02/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C."
02/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
02/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I."
02/2016;MUNICIPAL;"LA CABAÑA S.A."
02/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A."
02/2016;MUNICIPAL;"LA PAZ AMADOR"
02/2016;MUNICIPAL;"LA PERLITA S.A."
02/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL"
02/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE"
02/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
02/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L."
02/2016;MUNICIPAL;"LINEA 216 S.A. DE T."
02/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C."
02/2016;MUNICIPAL;"LINEA SESENTA S.A."
02/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A."
02/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A."
02/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
02/2016;MUNICIPAL;"MICROEXPRES S.A"
02/2016;MUNICIPAL;"MONTE GRANDE S.A."
02/2016;MUNICIPAL;"MONTERREY S.R.L."
02/2016;MUNICIPAL;"NUEVO IDEAL S.A."
02/2016;MUNICIPAL;"PILAR BUS S.A."
02/2016;MUNICIPAL;"PRIMERA JUNTA S.A."
02/2016;MUNICIPAL;"RUTA BUS S.A."
02/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
02/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T."
02/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
02/2016;MUNICIPAL;"TIGRE S.A."
02/2016;MUNICIPAL;"TIGRE S.A. LINEA 723"
02/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL"
02/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
02/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
02/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
02/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L."
02/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A."
02/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
02/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO"
02/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L."
02/2016;MUNICIPAL;"UNION PLATENSE S.R.L"
02/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS"
02/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A."
02/2016;MUNICIPAL;"VILLA NUEVA S.A."
02/2016;MUNICIPAL;"YITOS S.A."
01/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A."
01/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR"
01/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L"
01/2016;MUNICIPAL;"C.A. ECOTRANS S.A."
01/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A."
01/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
01/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L."
01/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L."
01/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD"
01/2016;MUNICIPAL;"EL URBANO S.R.L"
01/2016;MUNICIPAL;"EMPALME LOBOS S.R.L."
01/2016;MUNICIPAL;"EMPRESA 501 S.A."
01/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L."
01/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL"
01/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L."
01/2016;MUNICIPAL;"EMPRESA LINEA 7 S.A.T."
01/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T."
01/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L"
01/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA"
01/2016;MUNICIPAL;"GENERAL PACHECO S.R.L."
01/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C."
01/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
01/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I."
01/2016;MUNICIPAL;"LA CABAÑA S.A."
01/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A."
01/2016;MUNICIPAL;"LA PAZ AMADOR"
01/2016;MUNICIPAL;"LA PERLITA S.A."
01/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL"
01/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE"
01/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
01/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L."
01/2016;MUNICIPAL;"LINEA 216 S.A. DE T."
01/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C."
01/2016;MUNICIPAL;"LINEA SESENTA S.A."
01/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A."
01/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A."
01/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
01/2016;MUNICIPAL;"MONTE GRANDE S.A."
01/2016;MUNICIPAL;"MONTERREY S.R.L."
01/2016;MUNICIPAL;"MUINICIPALIDAD DE ITUZAINGO"
01/2016;MUNICIPAL;"NUEVO IDEAL S.A."
01/2016;MUNICIPAL;"PILAR BUS S.A."
01/2016;MUNICIPAL;"PRIMERA JUNTA S.A."
01/2016;MUNICIPAL;"RUTA BUS S.A."
01/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES"
01/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T."
01/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L"
01/2016;MUNICIPAL;"TIGRE S.A."
01/2016;MUNICIPAL;"TIGRE S.A. LINEA 723"
01/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL"
01/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L."
01/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L."
01/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
01/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L."
01/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A."
01/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A."
01/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO"
01/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L."
01/2016;MUNICIPAL;"UNION PLATENSE S.R.L"
01/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS"
01/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A."
01/2016;MUNICIPAL;"VILLA NUEVA S.A."
01/2016;MUNICIPAL;"YITOS S.A."
