anio;jurisdiccion;empresa
08/2016;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.C."
08/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T."
08/2016;NACIONAL;"M. MORENO S.A."
08/2016;NACIONAL;"M. OMNIBUS BCAS DE BELGRANO SA."
08/2016;NACIONAL;"M.O.D.O S.A."
08/2016;NACIONAL;"MAYO S.A.T.A"
08/2016;NACIONAL;"MICRO OMNIBUS NORTE S.A."
08/2016;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
08/2016;NACIONAL;"MICRO OMNIBUS SUR S.A."
08/2016;NACIONAL;"MICROOMNIBUS CIUDAD DE BUENOS AIRES S.A.T.C.I."
08/2016;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F."
08/2016;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.E I."
08/2016;NACIONAL;NUDO
08/2016;NACIONAL;"NUEVA CHICAGO C.I.S.A."
08/2016;NACIONAL;"NUEVA METROPOL S.A.T.A.C.I"
08/2016;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I"
08/2016;NACIONAL;"P.MENDOZA CISA"
08/2016;NACIONAL;PLAZA
08/2016;NACIONAL;"RIO GRANDE"
08/2016;NACIONAL;"ROCARAZA S.A."
08/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES"
08/2016;NACIONAL;"SARGENTO CABRAL S.A.T."
08/2016;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE"
08/2016;NACIONAL;"TRANSP. 22 DE SEPT. SAC"
08/2016;NACIONAL;"TRANSP. SANTA FE"
08/2016;NACIONAL;"TRANSP. SGTO. CABRAL"
08/2016;NACIONAL;"TRANSPORTE 1º DE SEPTIEMBRE S.A."
08/2016;NACIONAL;"TRANSPORTE ESCALADA S.A.T."
08/2016;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
08/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A."
08/2016;NACIONAL;"TRANSPORTE LOPE DE VEGA"
08/2016;NACIONAL;"TRANSPORTE SAN CAYETANO S.A.C."
08/2016;NACIONAL;"TRANSPORTE SESENTA Y OCHO S.R.L."
08/2016;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F."
08/2016;NACIONAL;"TRANSPORTES 270 S.A."
08/2016;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A."
08/2016;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C."
08/2016;NACIONAL;"TRANSPORTES AUTOMOTORES 12 DE OCTUBRE"
08/2016;NACIONAL;"TRANSPORTES AUTOMOTORES DE PASAJEROS SIGLO XI"
08/2016;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A."
08/2016;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I."
08/2016;NACIONAL;"TRANSPORTES DEL TEJAR S.A."
08/2016;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I."
08/2016;NACIONAL;"TRANSPORTES NUEVE DE JULIO S.A.C."
08/2016;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I."
08/2016;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A."
08/2016;NACIONAL;"TRANSPORTES SUR NOR C.I.S.A."
08/2016;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS S.A."
08/2016;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I."
07/2016;NACIONAL;"17 DE AGOSTO S.A."
07/2016;NACIONAL;"ALMAFUERTE S.A.T.A.C.I."
07/2016;NACIONAL;"ANTARTIDA ARGENTINA"
07/2016;NACIONAL;"AUTOMOTORES CALLAO"
07/2016;NACIONAL;"AUTOMOTORES RIACHUELO"
07/2016;NACIONAL;"AZUL S.A."
07/2016;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A."
07/2016;NACIONAL;"BUENOS AIRES BUS S.A."
07/2016;NACIONAL;"BUS DEL OESTE S.A."
07/2016;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSP."
07/2016;NACIONAL;"COLECTIVEROS UNIDOS S.A"
07/2016;NACIONAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
07/2016;NACIONAL;"D.U.V.I. S.A."
07/2016;NACIONAL;DOTA
07/2016;NACIONAL;"EL NUEVO HALCON S.A."
07/2016;NACIONAL;"EL PUENTE S.A.T."
07/2016;NACIONAL;"EMP. 4 DE SEPTIEMBRE"
07/2016;NACIONAL;"EMP. DE TRANSP. LINEA 104 S.A."
07/2016;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I."
07/2016;NACIONAL;"EMPRESA DE TRANSPORTES MICROOMNIBUS SAENZ PEÑA S.R"
07/2016;NACIONAL;"EMPRESA DE TRANSPORTES TENIENTE GRAL ROCA S.A."
07/2016;NACIONAL;"EMPRESA GRAL. DE TRANPORTE AUTOMOTOR DE PASAJEROS"
07/2016;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I."
07/2016;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A."
07/2016;NACIONAL;"EXPRESO LOMAS S.A."
07/2016;NACIONAL;"EXPRESO QUILMES S.A."
07/2016;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I."
07/2016;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
07/2016;NACIONAL;"GRAL PUEYRREDON S.A.T.C.I."
07/2016;NACIONAL;"GRUPO LINEA 179 S.A."
07/2016;NACIONAL;"JUAN B. JUSTO S.A.T.C.I."
07/2016;NACIONAL;"LA CABAÑA S.A."
07/2016;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.C."
07/2016;NACIONAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
07/2016;NACIONAL;"LINEA 10 S.A."
07/2016;NACIONAL;"LINEA 17 S.A"
07/2016;NACIONAL;"LINEA 213 S.A.T."
07/2016;NACIONAL;"LINEA 216 S.A. DE T."
07/2016;NACIONAL;"LINEA 22 S.A."
07/2016;NACIONAL;"LINEA 71 S.A."
07/2016;NACIONAL;"LÍNEA DE MICROOMNIBUS 47 S.A."
07/2016;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.C."
07/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T."
07/2016;NACIONAL;"M. MORENO S.A."
07/2016;NACIONAL;"M. OMNIBUS BCAS DE BELGRANO SA."
07/2016;NACIONAL;"M.O.D.O S.A."
07/2016;NACIONAL;"MAYO S.A.T.A"
07/2016;NACIONAL;"MICRO OMNIBUS NORTE S.A."
07/2016;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
07/2016;NACIONAL;"MICRO OMNIBUS SUR S.A."
07/2016;NACIONAL;"MICROOMNIBUS CIUDAD DE BUENOS AIRES S.A.T.C.I."
07/2016;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F."
07/2016;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.E I."
07/2016;NACIONAL;NUDO
07/2016;NACIONAL;"NUEVA CHICAGO C.I.S.A."
07/2016;NACIONAL;"NUEVA METROPOL S.A.T.A.C.I"
07/2016;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I"
07/2016;NACIONAL;"P.MENDOZA CISA"
07/2016;NACIONAL;PLAZA
07/2016;NACIONAL;"RIO GRANDE"
07/2016;NACIONAL;"ROCARAZA S.A."
07/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES"
07/2016;NACIONAL;"SARGENTO CABRAL S.A.T."
07/2016;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE"
07/2016;NACIONAL;"TRANSP. 22 DE SEPT. SAC"
07/2016;NACIONAL;"TRANSP. SANTA FE"
07/2016;NACIONAL;"TRANSP. SGTO. CABRAL"
07/2016;NACIONAL;"TRANSPORTE 1º DE SEPTIEMBRE S.A."
07/2016;NACIONAL;"TRANSPORTE ESCALADA S.A.T."
07/2016;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
07/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A."
07/2016;NACIONAL;"TRANSPORTE LOPE DE VEGA"
07/2016;NACIONAL;"TRANSPORTE SAN CAYETANO S.A.C."
07/2016;NACIONAL;"TRANSPORTE SESENTA Y OCHO S.R.L."
07/2016;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F."
07/2016;NACIONAL;"TRANSPORTES 270 S.A."
07/2016;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A."
07/2016;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C."
07/2016;NACIONAL;"TRANSPORTES AUTOMOTORES 12 DE OCTUBRE"
07/2016;NACIONAL;"TRANSPORTES AUTOMOTORES DE PASAJEROS SIGLO XI"
07/2016;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A."
07/2016;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I."
07/2016;NACIONAL;"TRANSPORTES DEL TEJAR S.A."
07/2016;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I."
07/2016;NACIONAL;"TRANSPORTES NUEVE DE JULIO S.A.C."
07/2016;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I."
07/2016;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A."
07/2016;NACIONAL;"TRANSPORTES SUR NOR C.I.S.A."
07/2016;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS S.A."
07/2016;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I."
06/2016;NACIONAL;"17 DE AGOSTO S.A."
06/2016;NACIONAL;"ALMAFUERTE S.A.T.A.C.I."
06/2016;NACIONAL;"ANTARTIDA ARGENTINA"
06/2016;NACIONAL;"AUTOMOTORES CALLAO"
06/2016;NACIONAL;"AUTOMOTORES RIACHUELO"
06/2016;NACIONAL;"AZUL S.A."
06/2016;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A."
06/2016;NACIONAL;"BUENOS AIRES BUS S.A."
06/2016;NACIONAL;"BUS DEL OESTE S.A."
06/2016;NACIONAL;"C.A. ECOTRANS S.A."
06/2016;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSP."
06/2016;NACIONAL;"COLECTIVEROS UNIDOS S.A"
06/2016;NACIONAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
06/2016;NACIONAL;"D.U.V.I. S.A."
06/2016;NACIONAL;DOTA
06/2016;NACIONAL;"EL NUEVO HALCON S.A."
06/2016;NACIONAL;"EL PUENTE S.A.T."
06/2016;NACIONAL;"EMP. 4 DE SEPTIEMBRE"
06/2016;NACIONAL;"EMP. DE TRANSP. LINEA 104 S.A."
06/2016;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I."
06/2016;NACIONAL;"EMPRESA DE TRANSPORTES MICROOMNIBUS SAENZ PEÑA S.R"
06/2016;NACIONAL;"EMPRESA DE TRANSPORTES TENIENTE GRAL ROCA S.A."
06/2016;NACIONAL;"EMPRESA GRAL. DE TRANPORTE AUTOMOTOR DE PASAJEROS"
06/2016;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I."
06/2016;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A."
06/2016;NACIONAL;"EXPRESO LOMAS S.A."
06/2016;NACIONAL;"EXPRESO QUILMES S.A."
06/2016;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I."
06/2016;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
06/2016;NACIONAL;"GRAL PUEYRREDON S.A.T.C.I."
06/2016;NACIONAL;"GRUPO LINEA 179 S.A."
06/2016;NACIONAL;"JUAN B. JUSTO S.A.T.C.I."
06/2016;NACIONAL;"LA CABAÑA S.A."
06/2016;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.C."
06/2016;NACIONAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
06/2016;NACIONAL;"LINEA 10 S.A."
06/2016;NACIONAL;"LINEA 17 S.A"
06/2016;NACIONAL;"LINEA 213 S.A.T."
06/2016;NACIONAL;"LINEA 216 S.A. DE T."
06/2016;NACIONAL;"LINEA 22 S.A."
06/2016;NACIONAL;"LINEA 71 S.A."
06/2016;NACIONAL;"LÍNEA DE MICROOMNIBUS 47 S.A."
06/2016;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.C."
06/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T."
06/2016;NACIONAL;"M. MORENO S.A."
06/2016;NACIONAL;"M. OMNIBUS BCAS DE BELGRANO SA."
06/2016;NACIONAL;"M.O.D.O S.A."
06/2016;NACIONAL;"MAYO S.A.T.A"
06/2016;NACIONAL;"MICRO OMNIBUS NORTE S.A."
06/2016;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
06/2016;NACIONAL;"MICRO OMNIBUS SUR S.A."
06/2016;NACIONAL;"MICROOMNIBUS CIUDAD DE BUENOS AIRES S.A.T.C.I."
06/2016;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F."
06/2016;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.E I."
06/2016;NACIONAL;NUDO
06/2016;NACIONAL;"NUEVA CHICAGO C.I.S.A."
06/2016;NACIONAL;"NUEVA METROPOL S.A.T.A.C.I"
06/2016;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I"
06/2016;NACIONAL;"P.MENDOZA CISA"
06/2016;NACIONAL;PLAZA
06/2016;NACIONAL;"RIO GRANDE"
06/2016;NACIONAL;"ROCARAZA S.A."
06/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES"
06/2016;NACIONAL;"SARGENTO CABRAL S.A.T."
06/2016;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE"
06/2016;NACIONAL;"TRANSP. 22 DE SEPT. SAC"
06/2016;NACIONAL;"TRANSP. SANTA FE"
06/2016;NACIONAL;"TRANSP. SGTO. CABRAL"
06/2016;NACIONAL;"TRANSPORTE 1º DE SEPTIEMBRE S.A."
06/2016;NACIONAL;"TRANSPORTE ESCALADA S.A.T."
06/2016;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
06/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A."
06/2016;NACIONAL;"TRANSPORTE LOPE DE VEGA"
06/2016;NACIONAL;"TRANSPORTE SAN CAYETANO S.A.C."
06/2016;NACIONAL;"TRANSPORTE SESENTA Y OCHO S.R.L."
06/2016;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F."
06/2016;NACIONAL;"TRANSPORTES 270 S.A."
06/2016;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A."
06/2016;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C."
06/2016;NACIONAL;"TRANSPORTES AUTOMOTORES 12 DE OCTUBRE"
06/2016;NACIONAL;"TRANSPORTES AUTOMOTORES DE PASAJEROS SIGLO XI"
06/2016;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A."
06/2016;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I."
06/2016;NACIONAL;"TRANSPORTES DEL TEJAR S.A."
06/2016;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I."
06/2016;NACIONAL;"TRANSPORTES NUEVE DE JULIO S.A.C."
06/2016;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I."
06/2016;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A."
06/2016;NACIONAL;"TRANSPORTES SUR NOR C.I.S.A."
06/2016;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS S.A."
06/2016;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I."
05/2016;NACIONAL;"17 DE AGOSTO S.A."
05/2016;NACIONAL;"ALMAFUERTE S.A.T.A.C.I."
05/2016;NACIONAL;"ANTARTIDA ARGENTINA"
05/2016;NACIONAL;"AUTOMOTORES CALLAO"
05/2016;NACIONAL;"AUTOMOTORES RIACHUELO"
05/2016;NACIONAL;"AZUL S.A."
05/2016;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A."
05/2016;NACIONAL;"BUENOS AIRES BUS S.A."
05/2016;NACIONAL;"BUS DEL OESTE S.A."
05/2016;NACIONAL;"C.A. ECOTRANS S.A."
05/2016;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSP."
05/2016;NACIONAL;"COLECTIVEROS UNIDOS S.A"
05/2016;NACIONAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
05/2016;NACIONAL;"D.U.V.I. S.A."
05/2016;NACIONAL;DOTA
05/2016;NACIONAL;"EL NUEVO HALCON S.A."
05/2016;NACIONAL;"EL PUENTE S.A.T."
05/2016;NACIONAL;"EMP. 4 DE SEPTIEMBRE"
05/2016;NACIONAL;"EMP. DE TRANSP. LINEA 104 S.A."
05/2016;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I."
05/2016;NACIONAL;"EMPRESA DE TRANSPORTES MICROOMNIBUS SAENZ PEÑA S.R"
05/2016;NACIONAL;"EMPRESA DE TRANSPORTES TENIENTE GRAL ROCA S.A."
05/2016;NACIONAL;"EMPRESA GRAL. DE TRANPORTE AUTOMOTOR DE PASAJEROS"
05/2016;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I."
05/2016;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A."
05/2016;NACIONAL;"EXPRESO LOMAS S.A."
05/2016;NACIONAL;"EXPRESO QUILMES S.A."
05/2016;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I."
05/2016;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
05/2016;NACIONAL;"GRAL PUEYRREDON S.A.T.C.I."
05/2016;NACIONAL;"GRUPO LINEA 179 S.A."
05/2016;NACIONAL;"JUAN B. JUSTO S.A.T.C.I."
05/2016;NACIONAL;"LA CABAÑA S.A."
05/2016;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.C."
05/2016;NACIONAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
05/2016;NACIONAL;"LINEA 10 S.A."
05/2016;NACIONAL;"LINEA 17 S.A"
05/2016;NACIONAL;"LINEA 213 S.A.T."
05/2016;NACIONAL;"LINEA 216 S.A. DE T."
05/2016;NACIONAL;"LINEA 22 S.A."
05/2016;NACIONAL;"LINEA 71 S.A."
05/2016;NACIONAL;"LÍNEA DE MICROOMNIBUS 47 S.A."
05/2016;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.C."
05/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T."
05/2016;NACIONAL;"M. MORENO S.A."
05/2016;NACIONAL;"M. OMNIBUS BCAS DE BELGRANO SA."
05/2016;NACIONAL;"M.O.D.O S.A."
05/2016;NACIONAL;"MAYO S.A.T.A"
05/2016;NACIONAL;"MICRO OMNIBUS NORTE S.A."
05/2016;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
05/2016;NACIONAL;"MICRO OMNIBUS SUR S.A."
05/2016;NACIONAL;"MICROOMNIBUS CIUDAD DE BUENOS AIRES S.A.T.C.I."
05/2016;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F."
05/2016;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.E I."
05/2016;NACIONAL;NUDO
05/2016;NACIONAL;"NUEVA CHICAGO C.I.S.A."
05/2016;NACIONAL;"NUEVA METROPOL S.A.T.A.C.I"
05/2016;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I"
05/2016;NACIONAL;"P.MENDOZA CISA"
05/2016;NACIONAL;PLAZA
05/2016;NACIONAL;"RIO GRANDE"
05/2016;NACIONAL;"ROCARAZA S.A."
05/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES"
05/2016;NACIONAL;"SARGENTO CABRAL S.A.T."
05/2016;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE"
05/2016;NACIONAL;"TRANSP. 22 DE SEPT. SAC"
05/2016;NACIONAL;"TRANSP. SANTA FE"
05/2016;NACIONAL;"TRANSP. SGTO. CABRAL"
05/2016;NACIONAL;"TRANSPORTE 1º DE SEPTIEMBRE S.A."
05/2016;NACIONAL;"TRANSPORTE ESCALADA S.A.T."
05/2016;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
05/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A."
05/2016;NACIONAL;"TRANSPORTE LOPE DE VEGA"
05/2016;NACIONAL;"TRANSPORTE SAN CAYETANO S.A.C."
05/2016;NACIONAL;"TRANSPORTE SESENTA Y OCHO S.R.L."
05/2016;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F."
05/2016;NACIONAL;"TRANSPORTES 270 S.A."
05/2016;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A."
05/2016;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C."
05/2016;NACIONAL;"TRANSPORTES AUTOMOTORES 12 DE OCTUBRE"
05/2016;NACIONAL;"TRANSPORTES AUTOMOTORES DE PASAJEROS SIGLO XI"
05/2016;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A."
05/2016;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I."
05/2016;NACIONAL;"TRANSPORTES DEL TEJAR S.A."
05/2016;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I."
05/2016;NACIONAL;"TRANSPORTES NUEVE DE JULIO S.A.C."
05/2016;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I."
05/2016;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A."
05/2016;NACIONAL;"TRANSPORTES SUR NOR C.I.S.A."
05/2016;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS S.A."
05/2016;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I."
04/2016;NACIONAL;"17 DE AGOSTO S.A."
04/2016;NACIONAL;"ALMAFUERTE S.A.T.A.C.I."
04/2016;NACIONAL;"ANTARTIDA ARGENTINA"
04/2016;NACIONAL;"AUTOMOTORES CALLAO"
04/2016;NACIONAL;"AUTOMOTORES RIACHUELO"
04/2016;NACIONAL;"AZUL S.A."
04/2016;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A."
04/2016;NACIONAL;"BUENOS AIRES BUS S.A."
04/2016;NACIONAL;"BUS DEL OESTE S.A."
04/2016;NACIONAL;"C.A. ECOTRANS S.A."
04/2016;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSP."
04/2016;NACIONAL;"COLECTIVEROS UNIDOS S.A"
04/2016;NACIONAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I."
04/2016;NACIONAL;"D.U.V.I. S.A."
04/2016;NACIONAL;DOTA
04/2016;NACIONAL;"EL NUEVO HALCON S.A."
04/2016;NACIONAL;"EL PUENTE S.A.T."
04/2016;NACIONAL;"EMP. 4 DE SEPTIEMBRE"
04/2016;NACIONAL;"EMP. DE TRANSP. LINEA 104 S.A."
04/2016;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I."
04/2016;NACIONAL;"EMPRESA DE TRANSPORTES MICROOMNIBUS SAENZ PEÑA S.R"
04/2016;NACIONAL;"EMPRESA DE TRANSPORTES TENIENTE GRAL ROCA S.A."
04/2016;NACIONAL;"EMPRESA GRAL. DE TRANPORTE AUTOMOTOR DE PASAJEROS"
04/2016;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I."
04/2016;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A."
04/2016;NACIONAL;"EXPRESO LOMAS S.A."
04/2016;NACIONAL;"EXPRESO QUILMES S.A."
04/2016;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I."
04/2016;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F."
04/2016;NACIONAL;"GRAL PUEYRREDON S.A.T.C.I."
04/2016;NACIONAL;"GRUPO LINEA 179 S.A."
04/2016;NACIONAL;"JUAN B. JUSTO S.A.T.C.I."
04/2016;NACIONAL;"LA CABAÑA S.A."
04/2016;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.C."
04/2016;NACIONAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS"
04/2016;NACIONAL;"LINEA 10 S.A."
04/2016;NACIONAL;"LINEA 17 S.A"
04/2016;NACIONAL;"LINEA 213 S.A.T."
04/2016;NACIONAL;"LINEA 216 S.A. DE T."
04/2016;NACIONAL;"LINEA 22 S.A."
04/2016;NACIONAL;"LINEA 71 S.A."
04/2016;NACIONAL;"LÍNEA DE MICROOMNIBUS 47 S.A."
04/2016;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.C."
04/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T."
04/2016;NACIONAL;"M. MORENO S.A."
04/2016;NACIONAL;"M. OMNIBUS BCAS DE BELGRANO SA."
04/2016;NACIONAL;"M.O.D.O S.A."
04/2016;NACIONAL;"MAYO S.A.T.A"
04/2016;NACIONAL;"MICRO OMNIBUS NORTE S.A."
04/2016;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
04/2016;NACIONAL;"MICRO OMNIBUS SUR S.A."
04/2016;NACIONAL;"MICROOMNIBUS CIUDAD DE BUENOS AIRES S.A.T.C.I."
04/2016;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F."
04/2016;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.E I."
04/2016;NACIONAL;NUDO
04/2016;NACIONAL;"NUEVA CHICAGO C.I.S.A."
04/2016;NACIONAL;"NUEVA METROPOL S.A.T.A.C.I"
04/2016;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I"
04/2016;NACIONAL;"P.MENDOZA CISA"
04/2016;NACIONAL;PLAZA
04/2016;NACIONAL;"RIO GRANDE"
04/2016;NACIONAL;"ROCARAZA S.A."
04/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES"
04/2016;NACIONAL;"SARGENTO CABRAL S.A.T."
04/2016;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE"
04/2016;NACIONAL;"TRANSP. 22 DE SEPT. SAC"
04/2016;NACIONAL;"TRANSP. SANTA FE"
04/2016;NACIONAL;"TRANSP. SGTO. CABRAL"
04/2016;NACIONAL;"TRANSPORTE 1º DE SEPTIEMBRE S.A."
04/2016;NACIONAL;"TRANSPORTE ESCALADA S.A.T."
04/2016;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A."
04/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A."
04/2016;NACIONAL;"TRANSPORTE LOPE DE VEGA"
04/2016;NACIONAL;"TRANSPORTE SAN CAYETANO S.A.C."
04/2016;NACIONAL;"TRANSPORTE SESENTA Y OCHO S.R.L."
04/2016;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F."
04/2016;NACIONAL;"TRANSPORTES 270 S.A."
04/2016;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A."
04/2016;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C."
04/2016;NACIONAL;"TRANSPORTES AUTOMOTORES 12 DE OCTUBRE"
04/2016;NACIONAL;"TRANSPORTES AUTOMOTORES DE PASAJEROS SIGLO XI"
04/2016;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A."
